name,flower_lang,info,type
도라지,"성실, 품위","우리 흘러간 노래에 '♬~심심산천에 백도라지♪~'라고 했는데, 그리 깊지 않은 산야에서 흔히 볼수 있고 깊은 계곡보다는 햇볕이 다소 드는 곳에서 잘 자라는 것을 보면 옛날 작사가들의 허풍이 상당히 센 것 같다.","도라지는 초롱꽃과에 속하는 식물로 지구상에는 아시아 동부지역인 우리나라, 일본, 중국 등지에 단 한 종밖에 없는 식물이며 여기서 유래된 변이종들이 몇 가지 있다. 최근에는 분화용 품종이 개발되어 있다. '센티멘탈블루'라는 품종으로 키는 10cm 정도로 왜성인데 꽃은 보통 도라지와 크기가 같으며 포기당 4-5개가 피어 분화용은 물론 화단용으로도 좋다."
루드베키아,영원한 행복,"얼른 보면 노란색의 큰 코스모스처럼 보이는 루드베키아, 다른 말로 '천인국'이라고도 한다. 요즘 도로변 여기저기 가장 흔히 볼수 있는 화단용 초화류다.",속명의 Rudbekia는 17-18세기 식물학자인 스웨덴 Rudbeck 부자의 이름에서 유래된 것이라 한다. 북아메리카가 원산으로 약 25-30종의 원종이 있다. 노란 꽃잎에 붉은 색이 돈다. 노란색 코스모스보다 키는 작으며 꽃이 훨씬 크고 잎이나 줄기모양도 많이 다르다.
무화과,"풍요한 결실, 열심, 다산",이름 그대로 꽃이 없는데 과실이 달리는 나무이다. 봄부터 여름에 걸쳐 잎겨드랑이에 주머니 같은 꽃차례가 달리고 그 안에 작은 꽃들이 많이 들어있다. 식물이 어찌 꽃 없이 열매를 맺을 수 있을까.,뽕나무과에 속하는 낙엽성 관목이다. 로마에서는 바쿠스(Bacchus)라는 주신(酒神)이 무화과나무에 열매가 많이 달리는 방법을 가르쳐 주었다고 다산(多産)의 표지로 삼고 있다. 꽃말의 '다산'이란 뜻은 여기에서 유래되었을 것이다. 아시아 서부에서 지중해에 걸쳐 자생한다. 우리나라는 제주에 분포한다. 
밤나무,공평,밤꽃 향기는 어릴 적엔 잘 모르다가 어른이 되면 알수있는 향이다. 향이 워낙 독특해서 주변에 있으면 쉽게 알수 있다. 갈색으로 밤이 토실토실 잘 익어 쫘~악 벌어진 밤송이를 생각하면 이젠 가을도 머지않은 것 같다.,"밤나무는 참나무과에 속하는 낙엽성 교목으로 우리 산야에 흔히 자생한다. 밤나무도 지구상에 그리 흔한 대가족은 아니다. 북아메리카, 유럽, 북아프리카, 아시아 등지의 온대지방에 12종만이 분포하고 있는데, 우리나라에는 키가 20m까지 자라는 약밤나무(밤나무보다 허리가 날씬하며 키가 더 큼, 이용가치는 밤나무보다 적음)와 흔히 재배되는 밤나무 이 두 종이 자생하고 있다."
바위솔,가사 근면,한 여름 적당히 살이 오른 바위솔 잎을 보면 마음이 넉넉해진다. 원래 다육식물이라 가뭄에 잘견뎌 암석정원은 물론 옥상 등 이용범위가 넓다. 지붕이나 울타리의 기와 위에서 잘 사니 '와송'이라고도 부른다.,"돌나물과 식물이다. 유사종인 둥근바위솔은 주로 해안가에 많이 분포하며, 애기바위솔과 난장이바위솔은 깊은 산속 바위 겉에, 바위연꽃(연화바위솔)은 해안가 절벽에서 자생한다."
봉선화,나를 건드리지 마세요.,"봉선화 하면 어릴 적 여자 애들의 손톱 물들이기가 떠오른다. 분홍색, 붉은색, 흰색의 꽃 모양이 아름다워 화단용으로 훌륭하지만 용도가 참 다양한 식물이다. 꽃말은 꼬투리를 살짝 건드리기만 해도 씨앗들이 터져 나가기 때문에 붙여진듯 하다.","봉선화류는 세계적으로 약 850종 정도가 분포하는 대가족식물로써 일년생, 상록다년생, 덩굴성인 것들도 있다. 열대나 아온대지역의 습지, 호수, 강 주변 등 물기가 많은 곳에 분포한다. 우리 재래종은 그냥 봉선화를 말하며 홑꽃이다. 흔히 분화나 화단용으로 쓰이는 것은 아프리칸봉선화다. 우리나라 자생종으로 물봉선, 노랑불봉선, 흰물봉선 등이 있다."
부겐빌리아,정열,진분홍색 포엽이 관상 포인트인 식물이다. 실제 꽃은 그 안에 작고 볼품이 없으니 화려한 포엽 덕분에 방화곤충들이 찾아와 수분수정을 돕는다. 꽃말처럼 꽃이 열정적이다.,나팔꽃처럼 덩굴을 뻗으며 자라는 분꽃과 식물이다. 속명의 Bougainvillea는 이 식물의 최초발견자인 프랑스의 항해가 De Bougainville씨의 이름에서 비롯된 것으로 여기에 속하는 식물은 총 14종이며 남아메리카 지역의 열대 및 아열대 지방에 집중적으로 분포하고 있다. 
부레옥잠,승리,수질정화용 식물로 일반에 가장 많이 알려진 종이 바로 부레옥잠이다. 꽃말처럼 물이 있는 공간에서는 외모도 기능도 승리자가 아닌가 싶다. ,"부레옥잠은 우리가 흔히 아는 수생식물로 물옥잠화과에 속하는 다년생 식물이다. 세계적으로 약 7종이 주로 열대아메리카 지역에 분포하는데, 대부분 호수나 강, 습지 등 깊은 물속에서 뿌리줄기를 내려 번식하는 수생식물로 자란다. 물옥잠화과 식물 중 우리나라에 자생하는 것은 물옥잠화로 전형적인 일년생식물이다. "
하와이무궁화,섬세한 아름다움,요즘 길 가다보면 한창 피고 있다. 꽃이 무척 크면서도 자세히 들여다보면 꽃말처럼 참 아름답다. 우리의 나라꽃인 무궁화와는 형제벌되는 식물로 속명이 같은 히비스커스다.,"Hibiscus는 이집트의 hibis신과 그리스어의 isco(같다)라는 뜻의 합성어로써 신에게 바치는 꽃이란 뜻을 지니고 있다. 이 속에 속하는 식물들은 지구상에 약 250종이 분포하고 있는데 일년생 초본류부터 목본류에 이르기까지 다양하다. 우리나라에도 4종이 자생하는데, 뿌리에 점액질이 많아 종이 만들 때 재료로 쓰는 '닥풀', 제주에 자생하며 관상용으로 꽃이 예쁜 '황근', 나라꽃인 '무궁화' 등이 있다."
땅나리,"발랄, 열정","우리 자생나리 이름을 보면 참 재미있다. 꽃이 하늘을 보면 하늘나리, 땅을 보면 땅나리, 가운데를 보면 중나리, 나리 중에서 진짜 나리는 나라는 참나리..., 오늘의 꽃은 바로 땅나리다. 얼마 전 대부도 자생지에서 보니 줄기는 가늘어서 몸을 지탱하기도 어려워 옆에 있는 묵은 포기의 줄기를 감고 올라가는데 꽃은 왜 그렇게 땅만 바로 보는지 정말 목이 빠질 것 같아 많이 안쓰럽다.","우리나라에 17종이 자생하고 있는데, 세계적으로 약 100여 종이 분포한다. 비교적 소가족이지만 꽃 모양이 좋고 향기가 좋아 나리만큼 품종이 많이 개발된 것도 드물다. 우리 자생나리로 중요한 것은 앞서 설명한 것 이외에도 백두산에서 자생하는 날개하늘나리, 큰솔나리, 키가 작지만 꽃이 분홍인 솔나리 등이 있다."
진노랑상사화,내리사랑,상사화류는 꽃도 아름답지만 꽃대가 곧게 뻗어 꽃꽂이용으로 많이 쓰인다. 한 여름에 피는 꽃으로 나리도 있지만 개상사화만큼 크고 아름다운 것도 드물다.,"수선화과에 속하는 상사화, 꽃무릇은 원래 중국이 원산이다. 우리나라 자생종은 백양꽃(한국 특산종)이나 개상사화, 진노랑상사화 등이다. 국내 어느 대학에서 우리 자생종과 외국종들을 교배하여 새 품종을 육성 발표한 적도 있다."
색동호박,나의 마음은 아름답다.,호박은 우리가 즐겨먹은 과채류 중의 하나지만 오늘의 꽃인 색동호박은 식용이 아닌 관상용이다. 호박 표피에 난 무늬 모양이 다양하다. 호박꽃도 꽃이냐는 말을 사람이 만들어서인지 꽃말에서 미안한 마음이 엿보인다.,"색동호박은 폐포계 호박으로 원래 멕시코 중부나 북미 서부가 원산이며, 원래 우리 동양종은 C. moschata로서 우리나라에서는 통일신라시대에 중국에서 건너와 재배된 것으로 추정하고 있다. 폐포계 호박은 2차대전 후에 우리나라에 들어와 주로 비닐하우스 등 시설재배에 이용되고 있다. 사진은 다양한 호박을 보여주고 있다."
연꽃,"배신, 청결, 신성, 당신모습이 아름다운 것만큼 마음도 아름답다.","한 여름, 수면 위로 피는 연꽃은 매우 크고 아름다워 많은 사람들의 사랑을 받는다. 특히 연꽃은 진흙 속에서 뿌리를 내리고 깨끗하고 밝은 꽃을 피운다 하여 불자들이 선호하는 꽃이다. 꽃말이 다양하다. 맨 뒤 것이 맘에 든다. 임당수에 뛰어든 효녀 심청을 생각나게 한다.","수련과에 속하는 다년생으로 인도, 이집트가 원산이며 기원전 5세기초 불교의 탄생과 함께 연화사상이 받아들여지면서 동으로 전파되었다."
오리나무,장엄,"백두산을 오르다 보면 수목한계선을 만난다. 이 한계선에 자생하는 식물이 바로 오리나무, 자작나무 등으로 추위에 무척 강한 식물이다. 꽃말처럼 키가 크고 위풍 당당하다. 옛날 과거시험 보러 한양으로 올라가던 선비에게 길동무가 되어준 나무다.","자작나무과에 속하며 북반구에 약 35종 정도가 분포하는데, 우리나라에서도 오리나무, 가지에 가는 털이 덮여 있는 잔털오리나무, 물가에서 잘 자라는 물오리나무 등 10여 종이 자생하고 있다. 암꽃과 수꽃이 한 그루에 있지만 나오는 위치가 서로 다르다. 수꽃차례는 길이가 4-9cm로 길며, 암꽃차례는 긴 계란모양을 하고 있다. 꽃은 3월의 이른 봄에 피지만 열매는 10월에 익는다. 잎 모양새가 독특하여 어렵지 않게 찾을 수 있다. 가장 간편한 방법은 겨울에 산을 찾는 것이다. 손톱만한 작은 열매는 마치 솔방울을 축소해 놓은 듯하다. 이 열매들은 겨우 내내 가지에 달려있어 쉽게 눈에 띤다."
옥잠화,"침착, 조용",이제 우리나라에서도 비비추류(Hosta) 없이는 화단을 생각할 수 없을 정도로 전국 어디든 정원이나 공원 등지에 널리 심고 있다. 옥잠화는 요새 한창 하얗게 피는 꽃만 예쁜 것이 아니라 향기도 매혹적이다. 옥잠화 향을 추출하여 만든 국산향수도 있다.,"비비추류는 한국, 중국, 일본 및 러시아 동부지역이 원산지로 지구상에 원종급으로만 약 70종이 분포한다. 백합과의 다년생 식물로 우리나라에 총 10종(변종)이 살고 있다. 키가 작은 좀비비추와 여기서 유래된 것으로 꽃이 흰 흰좀비비추, 참비비추, 일월비비추, 중국원산인 옥잠화와 여기서 유래된 긴옥잠화, 산옥잠화, 비비추와 여기서 유래된 흰비비추, 주걱비비추와 여기서 유래된 넓은옥잠화 등으로 주로 산기슭이나 계곡 주변에 습기가 있는 곳에 자생한다."
용담,슬퍼하고 있을 때의 당신이 좋다.,여름이 끝나가고 가을 문턱에 오르면 파란 하늘색을 닮은 용담 꽃이 피기 시작한다. 용담은 뿌리가 용의 쓸개처럼 쓰다고 하여 붙여진 이름이다. 뿌리는 '초룡담'이라 하여 한약재로 쓰인다.,"용담은 지구상에 약 400종이나 분포하는 대가족 식물로 일년생이나 다년생인 것, 키가 5cm정도로 아주 작은 것과 1m 가까이 자라는 큰 것에 이르기까지 매우 다양하다. 우리나라에는 용담, 큰용담, 칼잎용담, 구슬붕이 등 총 10여 종이 주로 고산지대에 분포하고 있다."
좀작살나무,총명,자생 관목류들의 열매를 보면 보통 검은 색이나 빨간 색이며 종종 흰색도 있지만 좀작살나무처럼 보라색을 띠는 것들은 매우 드물다. 보라색은 신비롭고 독특한 느낌을 주는 색으로 향기가 나는 허브식물 중 라벤더 하면 이 보라색이 떠오른다. 작살나무는 줄기가 뻗은 모양이 작살을 닮아 붙여진 이름이다.,"작살나무는 마편초과에 속하는데 지구상에 약 140종 정도가 분포한다. 대부분 관목의 낙엽성이지만 상록성인 것도 있다. 우리나라에 자생하는 것들은 낙엽성 관목류가 대부분으로 작살나무, 흰작살나무, 좀작살나무, 민작살나무, 송금나무 등이 다. 주로 분포하는 곳은 해발 1,200m 이하의 숲속이나 냇가이며 자생지에서 키는 2-3m정도이다. 학명 중 속명인 Callicarpa는 그리스어로써 callos(아름다운)와 carpos(열매)가 합쳐진 합성어이며 특히 열매가 아름답다는 것을 뜻한다."
생강,신뢰,생강은 육질의 굵은 뿌리줄기가 맵고 향기가 있어 김치 담을 때 양념으로 꼭 들어가며 감기 기운이 있을 때 따뜻하게 차로 마시기도 한다.,고향이 열대나 아열대 지방이라 우리나라에서도 주로 남부지방에서 재배되고 있다. 유사한 종으로 꽃봉오리를 양념으로 쓰는 '양하'가 있다. 이른 봄에 피는 생강나무라는 것이 있는데 이는 생강과는 전혀 다른 목본식물로 꽃봉오리나 새로 나온 잎에서 생강냄새가 나 그런 이름이 붙었다. 또한 생강과 비슷하게 생긴 것으로 꽃이 하얀 '꽃생강'이라는 것이 있으나 이 역시 생강과는 다른 속 식물이다. 
참깨,기대,"흔히들 신혼부부에게 인사할 때 '요즘 깨가 쏟아지겠네', 신혼부부 집들이에 가서도 '와아~, 깨가 팍팍 쏟아지는구나' 등.... 깨는 참 좋은 의미로 쓰인다. 꽃말처럼 부부가 평생 서로 잘되기를 기대하며 사는 것도 좋을 것 같다.","참깨는 열대지방에 주로 분포하나, 남아메리카, 중국, 러시아, 미국 등지의 북위 40&amp;deg;까지도 재배되고 있다. 해발이 비교적 낮은 곳에서 주로 재배되는데 아프리카의 케냐에서는 해발 1,800m, 네팔에서는 2,000m에서까지도 재배되고 있다."
칡,사랑의 한숨,야생식물에서 생장속도가 아주 빠른 것 중의 하나가 칡이다. 일단 번성하기 시작하면 걷잡을수 없을 정도로 빨리 퍼진다. 이러한 생장세를 이용하여 새로 만든 도로 경사면(주로 암석층 사면)에 식재하여 조기에 녹색으로 피복하기도 한다.,칡은 콩과식물로서 지구상에 약 17종이 분포하는데 주로 아시아 동남부지역에 자생한다. 우리나라에도 한 종이 전국의 산야에 흔히 자생한다. 단일종이면서 칡만큼 널리 퍼져있는 식물도 드물 것이다.
칸나,"견실한 최후, 존경","요즘 지방도로 달리다 보면 칸나가 길가에 심겨진 것을 종종 볼 수 있다. 꽃이 대부분이 빨간색 품종들이며 노랑색 품종도 드물게 보인다. 칸나는 꽃만 예쁜 것이 아니라 시원하게 뻗은 잎도 볼만한데다 포기 전체로 보면 꽃, 잎, 줄기의 비율이 적절하게 나눠져 매우 안정된 자세를 취하고 있다.",칸나는 열대아메리카나 열대아시아 및 아프리카 등이 원산지로 약 60종의 원종이 분포한다. 그동안 많은 개량을 거쳐 내한성(추위에 견디는 힘)이 크게 증진되어 지금은 온대지방에서도 쉽게 볼수 있다. 우리나라에서도 남부는 물론 중부지방에서도 화단용으로 흔히 심는다. 
